date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
14:00:22	25343/25343	---M-Z	200	added ('OK')	text/css	etag:W/%2262ff-giaeOPBfIiHawF4nBpcYwhHxYEE%22	https://cdn.jsdelivr.net/npm/@fancyapps/ui@5.0/dist/fancybox/fancybox.css?ver=1.0.0	C:/My%20Web%20Sites/wedding/cdn.jsdelivr.net/npm/@fancyapps/ui@5.0/dist/fancybox/fancybox8a54.css	(from https://thiepdientu.com.vn/mau-thiep/mau-thiep-nhe-nhang/)
14:00:22	18459/18459	---M-Z	200	added ('OK')	text/css	etag:W/%22481b-FIrNb6/WFqmJrbwjO8RMNOzohs4%22	https://cdn.jsdelivr.net/npm/swiper@11/swiper-bundle.min.css?ver=1.0.0	C:/My%20Web%20Sites/wedding/cdn.jsdelivr.net/npm/swiper@11/swiper-bundle.min8a54.css	(from https://thiepdientu.com.vn/mau-thiep/mau-thiep-nhe-nhang/)
14:00:22	4040/4040	---M-Z	200	added ('OK')	text/css	date:Wed,%2017%20Jan%202024%2002:39:40%20GMT	https://thiepdientu.com.vn/wp-content/themes/wedding-studio/css/animation.css?ver=1.0.0	C:/My%20Web%20Sites/wedding/thiepdientu.com.vn/wp-content/themes/wedding-studio/css/animation8a54.css	(from https://thiepdientu.com.vn/mau-thiep/mau-thiep-nhe-nhang/)
14:00:23	26053/26053	---M-Z	200	added ('OK')	text/css	date:Wed,%2017%20Jan%202024%2002:39:40%20GMT	https://thiepdientu.com.vn/wp-content/themes/wedding-studio/css/aos.css?ver=1.0.0	C:/My%20Web%20Sites/wedding/thiepdientu.com.vn/wp-content/themes/wedding-studio/css/aos8a54.css	(from https://thiepdientu.com.vn/mau-thiep/mau-thiep-nhe-nhang/)
14:00:23	1094/1094	---M-Z	200	added ('OK')	text/css	date:Wed,%2017%20Jan%202024%2002:39:40%20GMT	https://thiepdientu.com.vn/wp-content/themes/wedding-studio/css/footer.css?ver=1.0.0	C:/My%20Web%20Sites/wedding/thiepdientu.com.vn/wp-content/themes/wedding-studio/css/footer8a54.css	(from https://thiepdientu.com.vn/mau-thiep/mau-thiep-nhe-nhang/)
14:00:23	10926/10926	---M-Z	200	added ('OK')	text/css	date:Mon,%2025%20Mar%202024%2003:08:10%20GMT	https://thiepdientu.com.vn/wp-content/themes/wedding-studio/css/wedding.css?ver=1.0.0	C:/My%20Web%20Sites/wedding/thiepdientu.com.vn/wp-content/themes/wedding-studio/css/wedding8a54.css	(from https://thiepdientu.com.vn/mau-thiep/mau-thiep-nhe-nhang/)
14:00:23	3492/3492	---M-Z	200	added ('OK')	text/css	date:Wed,%2003%20Apr%202024%2007:44:37%20GMT	https://thiepdientu.com.vn/wp-content/themes/wedding-studio/css/theme.css?ver=1.0.0	C:/My%20Web%20Sites/wedding/thiepdientu.com.vn/wp-content/themes/wedding-studio/css/theme8a54.css	(from https://thiepdientu.com.vn/mau-thiep/mau-thiep-nhe-nhang/)
14:00:24	87553/87553	---M-Z	200	added ('OK')	application/javascript	date:Mon,%2028%20Aug%202023%2017:14:23%20GMT	https://thiepdientu.com.vn/wp-includes/js/jquery/jquery.min.js?ver=3.7.1	C:/My%20Web%20Sites/wedding/thiepdientu.com.vn/wp-includes/js/jquery/jquery.minf43b.js	(from https://thiepdientu.com.vn/mau-thiep/mau-thiep-nhe-nhang/)
14:00:24	13577/13577	---M-Z	200	added ('OK')	application/javascript	date:Fri,%2009%20Jun%202023%2005:49:24%20GMT	https://thiepdientu.com.vn/wp-includes/js/jquery/jquery-migrate.min.js?ver=3.4.1	C:/My%20Web%20Sites/wedding/thiepdientu.com.vn/wp-includes/js/jquery/jquery-migrate.min5589.js	(from https://thiepdientu.com.vn/mau-thiep/mau-thiep-nhe-nhang/)
14:00:24	87533/87533	---M-Z	200	added ('OK')	application/javascript	date:Wed,%2017%20Jan%202024%2002:39:40%20GMT	https://thiepdientu.com.vn/wp-content/themes/wedding-studio/js/jquery.min.js?ver=1.0.0	C:/My%20Web%20Sites/wedding/thiepdientu.com.vn/wp-content/themes/wedding-studio/js/jquery.min8a54.js	(from https://thiepdientu.com.vn/mau-thiep/mau-thiep-nhe-nhang/)
14:00:25	1570/1570	---M--	200	added ('OK')	image/png	etag:%225994e5a1a6c135e708749691b5f73b88%22	https://thiepdientu.s3.ap-southeast-1.amazonaws.com/wp-content/uploads/2024/03/26115441/cropped-logo-favicon-32x32.png	C:/My%20Web%20Sites/wedding/thiepdientu.s3.ap-southeast-1.amazonaws.com/wp-content/uploads/2024/03/26115441/cropped-logo-favicon-32x32.png	(from https://thiepdientu.com.vn/mau-thiep/mau-thiep-nhe-nhang/)
14:00:25	13316/13316	---M--	200	added ('OK')	image/png	etag:%22f6c09ad74336160b5e746e9ec8ee6531%22	https://thiepdientu.s3.ap-southeast-1.amazonaws.com/wp-content/uploads/2024/03/26115441/cropped-logo-favicon-192x192.png	C:/My%20Web%20Sites/wedding/thiepdientu.s3.ap-southeast-1.amazonaws.com/wp-content/uploads/2024/03/26115441/cropped-logo-favicon-192x192.png	(from https://thiepdientu.com.vn/mau-thiep/mau-thiep-nhe-nhang/)
14:00:26	12117/12117	---M--	200	added ('OK')	image/png	etag:%2203b3955d21c4203853b8b054de4f6c84%22	https://thiepdientu.s3.ap-southeast-1.amazonaws.com/wp-content/uploads/2024/03/26115441/cropped-logo-favicon-180x180.png	C:/My%20Web%20Sites/wedding/thiepdientu.s3.ap-southeast-1.amazonaws.com/wp-content/uploads/2024/03/26115441/cropped-logo-favicon-180x180.png	(from https://thiepdientu.com.vn/mau-thiep/mau-thiep-nhe-nhang/)
14:00:26	24543/24543	---M-Z	200	added ('OK')	text/css	date:Wed,%2017%20Jan%202024%2002:39:40%20GMT	https://thiepdientu.com.vn/wp-content/themes/wedding-studio/assets/nhenhang/css/style.css	C:/My%20Web%20Sites/wedding/thiepdientu.com.vn/wp-content/themes/wedding-studio/assets/nhenhang/css/style.css	(from https://thiepdientu.com.vn/mau-thiep/mau-thiep-nhe-nhang/)
14:00:26	9245/9245	---M--	200	added ('OK')	image/png	date:Sun,%2021%20Jan%202024%2005:20:54%20GMT	https://thiepdientu.com.vn/wp-content/uploads/2024/01/logo-doc3.png	C:/My%20Web%20Sites/wedding/thiepdientu.com.vn/wp-content/uploads/2024/01/logo-doc3.png	(from https://thiepdientu.com.vn/mau-thiep/mau-thiep-nhe-nhang/)
